wall_time,mav_boot_ms,att_age_ms,obs_00,obs_01,obs_02,obs_03,obs_04,obs_05,obs_06,obs_07,obs_08,obs_09,obs_10,obs_11,obs_12,action_0,action_1,action_2,kp_roll_raw,ki_roll_raw,kd_roll_raw,k_roll_raw,kp_pitch_raw,ki_pitch_raw,kd_pitch_raw,k_pitch_raw,kp_eff_roll,ki_eff_roll,kd_eff_roll,kp_eff_pitch,ki_eff_pitch,kd_eff_pitch,obs06_in_range,obs07_in_range,obs08_in_range,obs09_in_range,obs10_in_range,obs11_in_range,flag_rates_sane,flag_obs_finite,flag_action_finite,flag_action_in_range,flag_gains_match,flag_gains_in_bounds
1778955915.699826,51092,0.1,-0.002302,-0.004532,0.000662,-0.005104,0.006244,0.018699,0.099419,0.050000,0.198837,0.099419,0.050000,0.198837,1.000000,1.000000,-0.999476,-1.000000,0.171000,0.008600,0.001710,1.000000,0.171000,0.008600,0.001710,1.000000,0.171000,0.008600,0.001710,0.171000,0.008600,0.001710,1,1,1,1,1,1,1,1,1,1,1,1
1778955915.897418,51292,0.1,-0.001810,-0.005037,0.005359,-0.002414,0.000071,0.017526,0.099419,0.050000,0.198837,0.099419,0.050000,0.198837,1.000000,1.000000,-0.999446,-1.000000,0.171000,0.008600,0.001710,1.000000,0.171000,0.008600,0.001710,1.000000,0.171000,0.008600,0.001710,0.171000,0.008600,0.001710,1,1,1,1,1,1,1,1,1,1,1,1
1778955916.101375,51492,0.1,-0.000607,-0.004831,0.007469,0.003047,-0.005647,0.011446,0.099419,0.050000,0.198837,0.099419,0.050000,0.198837,1.000000,1.000000,-0.999500,-1.000000,0.171000,0.008600,0.001710,1.000000,0.171000,0.008600,0.001710,1.000000,0.171000,0.008600,0.001710,0.171000,0.008600,0.001710,1,1,1,1,1,1,1,1,1,1,1,1
1778955916.299416,51692,0.1,0.000432,-0.004031,0.003346,0.005498,-0.004643,0.006594,0.099419,0.050000,0.198837,0.099419,0.050000,0.198837,1.000000,1.000000,-0.999612,-1.000000,0.171000,0.008600,0.001710,1.000000,0.171000,0.008600,0.001710,1.000000,0.171000,0.008600,0.001710,0.171000,0.008600,0.001710,1,1,1,1,1,1,1,1,1,1,1,1
1778955916.500764,51892,0.1,0.000844,-0.002452,0.000779,0.009766,-0.003310,-0.002409,0.099419,0.050000,0.198837,0.099419,0.050000,0.198837,1.000000,1.000000,-0.999687,-1.000000,0.171000,0.008600,0.001710,1.000000,0.171000,0.008600,0.001710,1.000000,0.171000,0.008600,0.001710,0.171000,0.008600,0.001710,1,1,1,1,1,1,1,1,1,1,1,1
1778955916.698857,52092,0.1,0.000993,-0.000278,0.000265,0.011321,-0.003245,-0.010487,0.099419,0.050000,0.198837,0.099419,0.050000,0.198837,1.000000,1.000000,-0.999636,-1.000000,0.171000,0.008600,0.001710,1.000000,0.171000,0.008600,0.001710,1.000000,0.171000,0.008600,0.001710,0.171000,0.008600,0.001710,1,1,1,1,1,1,1,1,1,1,1,1
1778955916.902528,52292,0.1,0.000583,0.001591,-0.005875,0.007041,0.004127,-0.011815,0.099419,0.050000,0.198837,0.099419,0.050000,0.198837,1.000000,1.000000,-0.999509,-1.000000,0.171000,0.008600,0.001710,1.000000,0.171000,0.008600,0.001710,1.000000,0.171000,0.008600,0.001710,0.171000,0.008600,0.001710,1,1,1,1,1,1,1,1,1,1,1,1
1778955917.101172,52492,0.2,-0.000559,0.002997,-0.004478,0.006734,0.006156,-0.015724,0.099419,0.050000,0.198837,0.099419,0.050000,0.198837,1.000000,1.000000,-0.999435,-1.000000,0.171000,0.008600,0.001710,1.000000,0.171000,0.008600,0.001710,1.000000,0.171000,0.008600,0.001710,0.171000,0.008600,0.001710,1,1,1,1,1,1,1,1,1,1,1,1
1778955917.301008,52692,0.1,-0.001686,0.004380,-0.005995,0.006483,0.011054,-0.019623,0.099419,0.050000,0.198837,0.099419,0.050000,0.198837,1.000000,1.000000,-0.999359,-1.000000,0.171000,0.008600,0.001710,1.000000,0.171000,0.008600,0.001710,1.000000,0.171000,0.008600,0.001710,0.171000,0.008600,0.001710,1,1,1,1,1,1,1,1,1,1,1,1
1778955917.500510,52892,0.2,-0.002197,0.005078,-0.000607,0.002123,0.007196,-0.017358,0.099419,0.050000,0.198837,0.099419,0.050000,0.198837,1.000000,1.000000,-0.999211,-1.000000,0.171000,0.008600,0.001710,1.000000,0.171000,0.008600,0.001710,1.000000,0.171000,0.008600,0.001710,0.171000,0.008600,0.001710,1,1,1,1,1,1,1,1,1,1,1,1
1778955917.700567,53092,0.2,-0.002068,0.005238,0.001352,-0.002123,0.004852,-0.013591,0.099419,0.050000,0.198837,0.099419,0.050000,0.198837,1.000000,1.000000,-0.999015,-1.000000,0.171000,0.008600,0.001710,1.000000,0.171000,0.008600,0.001710,1.000000,0.171000,0.008600,0.001710,0.171000,0.008600,0.001710,1,1,1,1,1,1,1,1,1,1,1,1
1778955917.897695,53292,0.1,-0.001449,0.004366,0.002352,-0.008631,0.001994,-0.004466,0.099419,0.050000,0.198837,0.099419,0.050000,0.198837,1.000000,1.000000,-0.998658,-1.000000,0.171000,0.008600,0.001710,1.000000,0.171000,0.008600,0.001710,1.000000,0.171000,0.008600,0.001710,0.171000,0.008600,0.001710,1,1,1,1,1,1,1,1,1,1,1,1
1778955918.100971,53492,0.2,-0.000735,0.002764,0.006695,-0.009435,-0.004491,0.001143,0.099419,0.050000,0.198837,0.099419,0.050000,0.198837,1.000000,1.000000,-0.998844,-1.000000,0.171000,0.008600,0.001710,1.000000,0.171000,0.008600,0.001710,1.000000,0.171000,0.008600,0.001710,0.171000,0.008600,0.001710,1,1,1,1,1,1,1,1,1,1,1,1
1778955918.302026,53692,0.2,0.000136,0.000862,0.002728,-0.009179,-0.003137,0.006593,0.099419,0.050000,0.198837,0.099419,0.050000,0.198837,1.000000,1.000000,-0.999021,-1.000000,0.171000,0.008600,0.001710,1.000000,0.171000,0.008600,0.001710,1.000000,0.171000,0.008600,0.001710,0.171000,0.008600,0.001710,1,1,1,1,1,1,1,1,1,1,1,1
1778955918.501441,53892,0.2,0.000164,-0.000515,-0.004300,-0.003801,0.003807,0.005347,0.099419,0.050000,0.198837,0.099419,0.050000,0.198837,1.000000,1.000000,-0.999341,-1.000000,0.171000,0.008600,0.001710,1.000000,0.171000,0.008600,0.001710,1.000000,0.171000,0.008600,0.001710,0.171000,0.008600,0.001710,1,1,1,1,1,1,1,1,1,1,1,1
1778955918.698065,54092,0.1,-0.000584,-0.001242,-0.004417,-0.003808,0.006170,0.007533,0.099419,0.050000,0.198837,0.099419,0.050000,0.198837,1.000000,1.000000,-0.999371,-1.000000,0.171000,0.008600,0.001710,1.000000,0.171000,0.008600,0.001710,1.000000,0.171000,0.008600,0.001710,0.171000,0.008600,0.001710,1,1,1,1,1,1,1,1,1,1,1,1
1778955918.900610,54292,0.1,-0.001094,-0.001450,-0.002542,0.000274,0.005825,0.004074,0.099419,0.050000,0.198837,0.099419,0.050000,0.198837,1.000000,1.000000,-0.999526,-1.000000,0.171000,0.008600,0.001710,1.000000,0.171000,0.008600,0.001710,1.000000,0.171000,0.008600,0.001710,0.171000,0.008600,0.001710,1,1,1,1,1,1,1,1,1,1,1,1
1778955919.102196,54492,0.1,-0.001254,-0.001028,-0.000403,0.004863,0.004165,-0.001779,0.099419,0.050000,0.198837,0.099419,0.050000,0.198837,1.000000,1.000000,-0.999611,-1.000000,0.171000,0.008600,0.001710,1.000000,0.171000,0.008600,0.001710,1.000000,0.171000,0.008600,0.001710,0.171000,0.008600,0.001710,1,1,1,1,1,1,1,1,1,1,1,1
1778955919.301708,54692,0.1,-0.001195,0.000127,0.000469,0.005899,0.003115,-0.006281,0.099419,0.050000,0.198837,0.099419,0.050000,0.198837,1.000000,1.000000,-0.999572,-1.000000,0.171000,0.008600,0.001710,1.000000,0.171000,0.008600,0.001710,1.000000,0.171000,0.008600,0.001710,0.171000,0.008600,0.001710,1,1,1,1,1,1,1,1,1,1,1,1
1778955919.501746,54892,0.1,-0.000835,0.001362,0.002630,0.004226,-0.000124,-0.008313,0.099419,0.050000,0.198837,0.099419,0.050000,0.198837,1.000000,1.000000,-0.999481,-1.000000,0.171000,0.008600,0.001710,1.000000,0.171000,0.008600,0.001710,1.000000,0.171000,0.008600,0.001710,0.171000,0.008600,0.001710,1,1,1,1,1,1,1,1,1,1,1,1
1778955919.698609,55092,0.0,-0.000698,0.001710,0.001689,-0.000282,0.000406,-0.004848,0.099419,0.050000,0.198837,0.099419,0.050000,0.198837,1.000000,1.000000,-0.999381,-1.000000,0.171000,0.008600,0.001710,1.000000,0.171000,0.008600,0.001710,1.000000,0.171000,0.008600,0.001710,0.171000,0.008600,0.001710,1,1,1,1,1,1,1,1,1,1,1,1
1778955919.898929,55292,0.1,-0.000533,0.001321,0.002482,-0.002892,-0.000883,-0.001070,0.099419,0.050000,0.198837,0.099419,0.050000,0.198837,1.000000,1.000000,-0.999303,-1.000000,0.171000,0.008600,0.001710,1.000000,0.171000,0.008600,0.001710,1.000000,0.171000,0.008600,0.001710,0.171000,0.008600,0.001710,1,1,1,1,1,1,1,1,1,1,1,1
1778955920.102382,55492,0.2,-0.000136,0.000791,0.001008,-0.002776,-0.000599,0.000403,0.099419,0.050000,0.198837,0.099419,0.050000,0.198837,1.000000,1.000000,-0.999336,-1.000000,0.171000,0.008600,0.001710,1.000000,0.171000,0.008600,0.001710,1.000000,0.171000,0.008600,0.001710,0.171000,0.008600,0.001710,1,1,1,1,1,1,1,1,1,1,1,1
1778955920.300819,55692,0.1,-0.000085,0.000730,-0.001277,0.002520,0.001533,-0.004710,0.099419,0.050000,0.198837,0.099419,0.050000,0.198837,1.000000,1.000000,-0.999487,-1.000000,0.171000,0.008600,0.001710,1.000000,0.171000,0.008600,0.001710,1.000000,0.171000,0.008600,0.001710,0.171000,0.008600,0.001710,1,1,1,1,1,1,1,1,1,1,1,1
1778955920.500324,55892,0.1,-0.000595,0.000719,-0.003241,0.000705,0.005025,-0.002862,0.099419,0.050000,0.198837,0.099419,0.050000,0.198837,1.000000,1.000000,-0.999443,-1.000000,0.171000,0.008600,0.001710,1.000000,0.171000,0.008600,0.001710,1.000000,0.171000,0.008600,0.001710,0.171000,0.008600,0.001710,1,1,1,1,1,1,1,1,1,1,1,1
1778955920.700756,56092,0.1,-0.001089,0.000544,-0.001672,-0.000525,0.004938,-0.001107,0.099419,0.050000,0.198837,0.099419,0.050000,0.198837,1.000000,1.000000,-0.999410,-1.000000,0.171000,0.008600,0.001710,1.000000,0.171000,0.008600,0.001710,1.000000,0.171000,0.008600,0.001710,0.171000,0.008600,0.001710,1,1,1,1,1,1,1,1,1,1,1,1
1778955920.903332,56292,0.2,-0.001365,0.000472,-0.002062,-0.000791,0.006158,-0.000625,0.099419,0.050000,0.198837,0.099419,0.050000,0.198837,1.000000,1.000000,-0.999398,-1.000000,0.171000,0.008600,0.001710,1.000000,0.171000,0.008600,0.001710,1.000000,0.171000,0.008600,0.001710,0.171000,0.008600,0.001710,1,1,1,1,1,1,1,1,1,1,1,1
1778955921.103011,56492,0.2,-0.001202,0.000478,0.003885,-0.000295,-0.000279,-0.001138,0.099419,0.050000,0.198837,0.099419,0.050000,0.198837,1.000000,1.000000,-0.999450,-1.000000,0.171000,0.008600,0.001710,1.000000,0.171000,0.008600,0.001710,1.000000,0.171000,0.008600,0.001710,0.171000,0.008600,0.001710,1,1,1,1,1,1,1,1,1,1,1,1
1778955921.302808,56692,0.2,-0.000598,0.000696,0.003662,-0.000026,-0.001867,-0.002063,0.099419,0.050000,0.198837,0.099419,0.050000,0.198837,1.000000,1.000000,-0.999447,-1.000000,0.171000,0.008600,0.001710,1.000000,0.171000,0.008600,0.001710,1.000000,0.171000,0.008600,0.001710,0.171000,0.008600,0.001710,1,1,1,1,1,1,1,1,1,1,1,1
1778955921.500933,56892,0.1,0.000195,0.000555,0.005222,-0.001874,-0.005807,0.000210,0.099419,0.050000,0.198837,0.099419,0.050000,0.198837,1.000000,1.000000,-0.999413,-1.000000,0.171000,0.008600,0.001710,1.000000,0.171000,0.008600,0.001710,1.000000,0.171000,0.008600,0.001710,0.171000,0.008600,0.001710,1,1,1,1,1,1,1,1,1,1,1,1
1778955921.701158,57092,0.1,0.000926,0.000236,0.002393,-0.002088,-0.005173,0.001380,0.099419,0.050000,0.198837,0.099419,0.050000,0.198837,1.000000,1.000000,-0.999416,-1.000000,0.171000,0.008600,0.001710,1.000000,0.171000,0.008600,0.001710,1.000000,0.171000,0.008600,0.001710,0.171000,0.008600,0.001710,1,1,1,1,1,1,1,1,1,1,1,1
1778955921.904174,57292,0.1,0.001148,-0.000199,-0.000472,-0.003628,-0.002972,0.004225,0.099419,0.050000,0.198837,0.099419,0.050000,0.198837,1.000000,1.000000,-0.999367,-1.000000,0.171000,0.008600,0.001710,1.000000,0.171000,0.008600,0.001710,1.000000,0.171000,0.008600,0.001710,0.171000,0.008600,0.001710,1,1,1,1,1,1,1,1,1,1,1,1
1778955922.102860,57492,0.1,0.001345,-0.000480,0.002562,-0.000888,-0.006595,0.002327,0.099419,0.050000,0.198837,0.099419,0.050000,0.198837,1.000000,1.000000,-0.999481,-1.000000,0.171000,0.008600,0.001710,1.000000,0.171000,0.008600,0.001710,1.000000,0.171000,0.008600,0.001710,0.171000,0.008600,0.001710,1,1,1,1,1,1,1,1,1,1,1,1
1778955922.301224,57692,0.1,0.001758,-0.000590,0.003168,-0.001652,-0.008441,0.003421,0.099419,0.050000,0.198837,0.099419,0.050000,0.198837,1.000000,1.000000,-0.999460,-1.000000,0.171000,0.008600,0.001710,1.000000,0.171000,0.008600,0.001710,1.000000,0.171000,0.008600,0.001710,0.171000,0.008600,0.001710,1,1,1,1,1,1,1,1,1,1,1,1
1778955922.501601,57892,0.1,0.002425,-0.000346,0.001618,-0.000181,-0.008893,0.001220,0.099419,0.050000,0.198837,0.099419,0.050000,0.198837,1.000000,1.000000,-0.999461,-1.000000,0.171000,0.008600,0.001710,1.000000,0.171000,0.008600,0.001710,1.000000,0.171000,0.008600,0.001710,0.171000,0.008600,0.001710,1,1,1,1,1,1,1,1,1,1,1,1
1778955922.701970,58092,0.1,0.002358,-0.000246,-0.002361,-0.000707,-0.004712,0.001443,0.099419,0.050000,0.198837,0.099419,0.050000,0.198837,1.000000,1.000000,-0.999467,-1.000000,0.171000,0.008600,0.001710,1.000000,0.171000,0.008600,0.001710,1.000000,0.171000,0.008600,0.001710,0.171000,0.008600,0.001710,1,1,1,1,1,1,1,1,1,1,1,1
1778955922.902566,58292,0.1,0.001650,-0.000282,-0.004614,-0.000306,-0.000337,0.001152,0.099419,0.050000,0.198837,0.099419,0.050000,0.198837,1.000000,1.000000,-0.999475,-1.000000,0.171000,0.008600,0.001710,1.000000,0.171000,0.008600,0.001710,1.000000,0.171000,0.008600,0.001710,0.171000,0.008600,0.001710,1,1,1,1,1,1,1,1,1,1,1,1
1778955923.100415,58492,0.0,0.000658,-0.000463,-0.005194,-0.001079,0.003220,0.002467,0.099419,0.050000,0.198837,0.099419,0.050000,0.198837,1.000000,1.000000,-0.999443,-1.000000,0.171000,0.008600,0.001710,1.000000,0.171000,0.008600,0.001710,1.000000,0.171000,0.008600,0.001710,0.171000,0.008600,0.001710,1,1,1,1,1,1,1,1,1,1,1,1
1778955923.304264,58692,0.1,-0.000446,-0.001080,-0.004213,-0.003567,0.005551,0.006808,0.099419,0.050000,0.198837,0.099419,0.050000,0.198837,1.000000,1.000000,-0.999375,-1.000000,0.171000,0.008600,0.001710,1.000000,0.171000,0.008600,0.001710,1.000000,0.171000,0.008600,0.001710,0.171000,0.008600,0.001710,1,1,1,1,1,1,1,1,1,1,1,1
1778955923.503924,58892,0.1,-0.000841,-0.001648,0.000363,-0.002397,0.002159,0.007340,0.099419,0.050000,0.198837,0.099419,0.050000,0.198837,1.000000,1.000000,-0.999467,-1.000000,0.171000,0.008600,0.001710,1.000000,0.171000,0.008600,0.001710,1.000000,0.171000,0.008600,0.001710,0.171000,0.008600,0.001710,1,1,1,1,1,1,1,1,1,1,1,1
1778955923.700061,59092,0.0,-0.000765,-0.002133,0.000670,-0.003839,0.001625,0.010238,0.099419,0.050000,0.198837,0.099419,0.050000,0.198837,1.000000,1.000000,-0.999444,-1.000000,0.171000,0.008600,0.001710,1.000000,0.171000,0.008600,0.001710,1.000000,0.171000,0.008600,0.001710,0.171000,0.008600,0.001710,1,1,1,1,1,1,1,1,1,1,1,1
1778955923.903186,59292,0.1,-0.000307,-0.002324,0.003907,-0.000746,-0.002986,0.007719,0.099419,0.050000,0.198837,0.099419,0.050000,0.198837,1.000000,1.000000,-0.999559,-1.000000,0.171000,0.008600,0.001710,1.000000,0.171000,0.008600,0.001710,1.000000,0.171000,0.008600,0.001710,0.171000,0.008600,0.001710,1,1,1,1,1,1,1,1,1,1,1,1
1778955924.102355,59492,0.1,-0.000017,-0.002586,-0.000115,-0.001882,0.000167,0.009641,0.099419,0.050000,0.198837,0.099419,0.050000,0.198837,1.000000,1.000000,-0.999532,-1.000000,0.171000,0.008600,0.001710,1.000000,0.171000,0.008600,0.001710,1.000000,0.171000,0.008600,0.001710,0.171000,0.008600,0.001710,1,1,1,1,1,1,1,1,1,1,1,1
1778955924.302629,59692,0.1,-0.000142,-0.002673,-0.000858,0.002211,0.001284,0.005809,0.099419,0.050000,0.198837,0.099419,0.050000,0.198837,1.000000,1.000000,-0.999637,-1.000000,0.171000,0.008600,0.001710,1.000000,0.171000,0.008600,0.001710,1.000000,0.171000,0.008600,0.001710,0.171000,0.008600,0.001710,1,1,1,1,1,1,1,1,1,1,1,1
1778955924.502253,59892,0.1,-0.000467,-0.002398,-0.000606,0.002109,0.002009,0.005085,0.099419,0.050000,0.198837,0.099419,0.050000,0.198837,1.000000,1.000000,-0.999624,-1.000000,0.171000,0.008600,0.001710,1.000000,0.171000,0.008600,0.001710,1.000000,0.171000,0.008600,0.001710,0.171000,0.008600,0.001710,1,1,1,1,1,1,1,1,1,1,1,1
1778955924.702857,60092,0.1,-0.000825,-0.001776,-0.001500,0.002817,0.003975,0.002512,0.099419,0.050000,0.198837,0.099419,0.050000,0.198837,1.000000,1.000000,-0.999614,-1.000000,0.171000,0.008600,0.001710,1.000000,0.171000,0.008600,0.001710,1.000000,0.171000,0.008600,0.001710,0.171000,0.008600,0.001710,1,1,1,1,1,1,1,1,1,1,1,1
1778955924.901080,60292,0.1,-0.001060,-0.000758,-0.000562,0.004849,0.003742,-0.002574,0.099419,0.050000,0.198837,0.099419,0.050000,0.198837,1.000000,1.000000,-0.999598,-1.000000,0.171000,0.008600,0.001710,1.000000,0.171000,0.008600,0.001710,1.000000,0.171000,0.008600,0.001710,0.171000,0.008600,0.001710,1,1,1,1,1,1,1,1,1,1,1,1
1778955925.104409,60492,0.2,-0.001145,0.000413,0.000483,0.007937,0.002952,-0.009175,0.099419,0.050000,0.198837,0.099419,0.050000,0.198837,1.000000,1.000000,-0.999585,-1.000000,0.171000,0.008600,0.001710,1.000000,0.171000,0.008600,0.001710,1.000000,0.171000,0.008600,0.001710,0.171000,0.008600,0.001710,1,1,1,1,1,1,1,1,1,1,1,1
1778955925.303220,60692,0.1,-0.000857,0.001546,0.002508,0.004623,0.000063,-0.009262,0.099419,0.050000,0.198837,0.099419,0.050000,0.198837,1.000000,1.000000,-0.999478,-1.000000,0.171000,0.008600,0.001710,1.000000,0.171000,0.008600,0.001710,1.000000,0.171000,0.008600,0.001710,0.171000,0.008600,0.001710,1,1,1,1,1,1,1,1,1,1,1,1
1778955925.503307,60892,0.1,-0.000536,0.001986,0.002380,0.000812,-0.000771,-0.006772,0.099419,0.050000,0.198837,0.099419,0.050000,0.198837,1.000000,1.000000,-0.999383,-1.000000,0.171000,0.008600,0.001710,1.000000,0.171000,0.008600,0.001710,1.000000,0.171000,0.008600,0.001710,0.171000,0.008600,0.001710,1,1,1,1,1,1,1,1,1,1,1,1
1778955925.703377,61092,0.1,-0.000274,0.002284,0.003051,0.000575,-0.002231,-0.007425,0.099419,0.050000,0.198837,0.099419,0.050000,0.198837,1.000000,1.000000,-0.999355,-1.000000,0.171000,0.008600,0.001710,1.000000,0.171000,0.008600,0.001710,1.000000,0.171000,0.008600,0.001710,0.171000,0.008600,0.001710,1,1,1,1,1,1,1,1,1,1,1,1
1778955925.903568,61292,0.1,0.000032,0.001877,-0.000410,-0.003160,0.000316,-0.002472,0.099419,0.050000,0.198837,0.099419,0.050000,0.198837,1.000000,1.000000,-0.999243,-1.000000,0.171000,0.008600,0.001710,1.000000,0.171000,0.008600,0.001710,1.000000,0.171000,0.008600,0.001710,0.171000,0.008600,0.001710,1,1,1,1,1,1,1,1,1,1,1,1
1778955926.104627,61492,0.1,0.000529,0.001213,0.003672,-0.002182,-0.005258,-0.001457,0.099419,0.050000,0.198837,0.099419,0.050000,0.198837,1.000000,1.000000,-0.999362,-1.000000,0.171000,0.008600,0.001710,1.000000,0.171000,0.008600,0.001710,1.000000,0.171000,0.008600,0.001710,0.171000,0.008600,0.001710,1,1,1,1,1,1,1,1,1,1,1,1
1778955926.301369,61692,0.0,0.000839,0.000895,-0.002006,-0.001606,-0.000510,-0.001079,0.099419,0.050000,0.198837,0.099419,0.050000,0.198837,1.000000,1.000000,-0.999372,-1.000000,0.171000,0.008600,0.001710,1.000000,0.171000,0.008600,0.001710,1.000000,0.171000,0.008600,0.001710,0.171000,0.008600,0.001710,1,1,1,1,1,1,1,1,1,1,1,1
1778955926.505141,61892,0.1,0.000111,0.000810,-0.005023,-0.000606,0.004691,-0.001824,0.099419,0.050000,0.198837,0.099419,0.050000,0.198837,1.000000,1.000000,-0.999388,-1.000000,0.171000,0.008600,0.001710,1.000000,0.171000,0.008600,0.001710,1.000000,0.171000,0.008600,0.001710,0.171000,0.008600,0.001710,1,1,1,1,1,1,1,1,1,1,1,1
1778955926.704205,62092,0.1,-0.000644,0.000592,-0.003647,-0.002037,0.005577,0.000260,0.099419,0.050000,0.198837,0.099419,0.050000,0.198837,1.000000,1.000000,-0.999341,-1.000000,0.171000,0.008600,0.001710,1.000000,0.171000,0.008600,0.001710,1.000000,0.171000,0.008600,0.001710,0.171000,0.008600,0.001710,1,1,1,1,1,1,1,1,1,1,1,1
1778955926.906459,62292,0.2,-0.001084,0.000252,-0.001249,-0.002576,0.004502,0.001820,0.099419,0.050000,0.198837,0.099419,0.050000,0.198837,1.000000,1.000000,-0.999348,-1.000000,0.171000,0.008600,0.001710,1.000000,0.171000,0.008600,0.001710,1.000000,0.171000,0.008600,0.001710,0.171000,0.008600,0.001710,1,1,1,1,1,1,1,1,1,1,1,1
1778955927.105841,62492,0.1,-0.001075,-0.000234,0.001795,-0.004874,0.001431,0.005575,0.099419,0.050000,0.198837,0.099419,0.050000,0.198837,1.000000,1.000000,-0.999299,-1.000000,0.171000,0.008600,0.001710,1.000000,0.171000,0.008600,0.001710,1.000000,0.171000,0.008600,0.001710,0.171000,0.008600,0.001710,1,1,1,1,1,1,1,1,1,1,1,1
1778955927.303960,62692,0.2,-0.000577,-0.000780,0.004872,-0.001626,-0.003140,0.003967,0.099419,0.050000,0.198837,0.099419,0.050000,0.198837,1.000000,1.000000,-0.999478,-1.000000,0.171000,0.008600,0.001710,1.000000,0.171000,0.008600,0.001710,1.000000,0.171000,0.008600,0.001710,0.171000,0.008600,0.001710,1,1,1,1,1,1,1,1,1,1,1,1
1778955927.505341,62892,0.2,0.000487,-0.000922,0.008530,0.000714,-0.009990,0.002051,0.099419,0.050000,0.198837,0.099419,0.050000,0.198837,1.000000,1.000000,-0.999489,-1.000000,0.171000,0.008600,0.001710,1.000000,0.171000,0.008600,0.001710,1.000000,0.171000,0.008600,0.001710,0.171000,0.008600,0.001710,1,1,1,1,1,1,1,1,1,1,1,1
1778955927.705287,63092,0.1,0.001970,-0.000714,0.006694,0.004366,-0.012605,-0.002222,0.099419,0.050000,0.198837,0.099419,0.050000,0.198837,1.000000,1.000000,-0.999492,-1.000000,0.171000,0.008600,0.001710,1.000000,0.171000,0.008600,0.001710,1.000000,0.171000,0.008600,0.001710,0.171000,0.008600,0.001710,1,1,1,1,1,1,1,1,1,1,1,1
1778955927.904609,63292,0.2,0.002868,-0.000086,0.004743,0.003707,-0.013347,-0.003449,0.099419,0.050000,0.198837,0.099419,0.050000,0.198837,1.000000,1.000000,-0.999457,-1.000000,0.171000,0.008600,0.001710,1.000000,0.171000,0.008600,0.001710,1.000000,0.171000,0.008600,0.001710,0.171000,0.008600,0.001710,1,1,1,1,1,1,1,1,1,1,1,1
1778955928.102044,63492,0.1,0.003541,0.000408,0.003167,0.001377,-0.013790,-0.002602,0.099419,0.050000,0.198837,0.099419,0.050000,0.198837,1.000000,1.000000,-0.999389,-1.000000,0.171000,0.008600,0.001710,1.000000,0.171000,0.008600,0.001710,1.000000,0.171000,0.008600,0.001710,0.171000,0.008600,0.001710,1,1,1,1,1,1,1,1,1,1,1,1
1778955928.306730,63692,0.2,0.003368,0.000748,-0.003549,0.003454,-0.006554,-0.005697,0.099419,0.050000,0.198837,0.099419,0.050000,0.198837,1.000000,1.000000,-0.999468,-1.000000,0.171000,0.008600,0.001710,1.000000,0.171000,0.008600,0.001710,1.000000,0.171000,0.008600,0.001710,0.171000,0.008600,0.001710,1,1,1,1,1,1,1,1,1,1,1,1
1778955928.502750,63892,0.0,0.002092,0.001501,-0.009044,0.002615,0.002769,-0.007119,0.099419,0.050000,0.198837,0.099419,0.050000,0.198837,1.000000,1.000000,-0.999433,-1.000000,0.171000,0.008600,0.001710,1.000000,0.171000,0.008600,0.001710,1.000000,0.171000,0.008600,0.001710,0.171000,0.008600,0.001710,1,1,1,1,1,1,1,1,1,1,1,1
1778955928.702487,64092,0.0,0.000574,0.001754,-0.006805,-0.001562,0.005082,-0.003700,0.099419,0.050000,0.198837,0.099419,0.050000,0.198837,1.000000,1.000000,-0.999288,-1.000000,0.171000,0.008600,0.001710,1.000000,0.171000,0.008600,0.001710,1.000000,0.171000,0.008600,0.001710,0.171000,0.008600,0.001710,1,1,1,1,1,1,1,1,1,1,1,1
1778955928.904321,64292,0.1,-0.000494,0.001132,-0.002422,-0.005520,0.003903,0.002124,0.099419,0.050000,0.198837,0.099419,0.050000,0.198837,1.000000,1.000000,-0.999152,-1.000000,0.171000,0.008600,0.001710,1.000000,0.171000,0.008600,0.001710,1.000000,0.171000,0.008600,0.001710,0.171000,0.008600,0.001710,1,1,1,1,1,1,1,1,1,1,1,1
1778955929.106755,64492,0.1,-0.000786,0.000117,0.001153,-0.002614,0.001204,0.002265,0.099419,0.050000,0.198837,0.099419,0.050000,0.198837,1.000000,1.000000,-0.999373,-1.000000,0.171000,0.008600,0.001710,1.000000,0.171000,0.008600,0.001710,1.000000,0.171000,0.008600,0.001710,0.171000,0.008600,0.001710,1,1,1,1,1,1,1,1,1,1,1,1
1778955929.306318,64692,0.1,-0.000528,-0.000600,0.001665,-0.000992,-0.000082,0.002793,0.099419,0.050000,0.198837,0.099419,0.050000,0.198837,1.000000,1.000000,-0.999475,-1.000000,0.171000,0.008600,0.001710,1.000000,0.171000,0.008600,0.001710,1.000000,0.171000,0.008600,0.001710,0.171000,0.008600,0.001710,1,1,1,1,1,1,1,1,1,1,1,1
1778955929.502682,64892,0.0,-0.000282,-0.000791,-0.000272,0.000033,0.001118,0.002341,0.099419,0.050000,0.198837,0.099419,0.050000,0.198837,1.000000,1.000000,-0.999509,-1.000000,0.171000,0.008600,0.001710,1.000000,0.171000,0.008600,0.001710,1.000000,0.171000,0.008600,0.001710,0.171000,0.008600,0.001710,1,1,1,1,1,1,1,1,1,1,1,1
